id,created_at,original_text,screen_name,author_id,replies,retweet_count,to,hashtags,user_mentions,urls
1084488308426711045,Sun Jan 13 16:32:16 +0000 2019,My thoughts and prayers are with families of the persons who lost dear ones in the tragic incident in Iworoko Ekiti on Saturday night. I pray for the repose of the souls of the dead and that God comforts the affected families.,atiku,177583133,94,384,,,,https://www.vanguardngr.com/2019/01/mother-child-13-others-killed-in-ekiti-road-tragedy/
1084456991186214915,Sun Jan 13 14:27:49 +0000 2019,I received with sadness news of the loss in a road accident of Mrs Christy Dungtou & Mr Morkwap of one of our support groups on their way from Jos. 3 others are hospitalised. My prayers are with the deceased families. I've directed that no resource be spared to treat the injured.,atiku,177583133,490,1321,,,,
1084163285086277632,Sat Jan 12 19:00:44 +0000 2019,"I was at Bukuru IDP camp today. Rainy season is approaching and they requested support to buy building materials and resettle themselves. Being human, I was touched by their living conditions and announced a donation. I will hand over same to you now. - AA",atiku,177583133,529,987,,,,
1084133997846974464,Sat Jan 12 17:04:21 +0000 2019,"My brothers and sisters of Plateau state, thank you for choosing PDP. I promise you, we are going to work and restore peace and unity in Plateau. My government will ensure the provision of jobs and we will provide business enablement for those who want to own businesses.",atiku,177583133,742,1825,,,,
1083787639004766208,Fri Jan 11 18:08:03 +0000 2019,"Today, I met with Ambassador of France to Nigeria, HE Jérôme Pasquier. We had fruitful discussions on bilateral relations, also the deteriorating security in the Northeast and how France can support Nigeria within the EU framework to ensure a free, fair and credible elections.",atiku,177583133,660,1601,,,,
1083784470862462979,Fri Jan 11 17:55:28 +0000 2019,"Mothers are most concerned about the direction of our economy. If our children cannot get jobs, mothers cannot sleep. My job as president will be to bring peace of mind to mothers all over Nigeria, by ensuring their children can find jobs.",atiku,177583133,159,584,,,,
1083784467062366208,Fri Jan 11 17:55:27 +0000 2019,"Women are at the heart of our families, businesses and communities. This is why, one of my first exclusive events this campaign was with the women of our party today, to discuss my policy and plans for them. #PDPWomensConference",atiku,177583133,177,823,,#PDPWomensConference,,
1083434885652586497,Thu Jan 10 18:46:20 +0000 2019,"Thank you Nasarawa state. Today is proof that you have accepted PDP. And for the youth and women of this country, I repeat, 40% of my government will go to the youth and 30% to the women. This is because I want you to succeed us. #PDPNasarawaRally #BetterNigeria #LGNWA",atiku,177583133,514,1128,,#PDPNasarawaRally #BetterNigeria #LGNWA,,
1083425647198916608,Thu Jan 10 18:09:38 +0000 2019,"I’m elated at the eventual resolution of the electoral dispute in DR Congo. I congratulate President-Elect, Felix Tshisekedi and urge him to brace up for the work ahead of him. I believe a new Africa is possible where power will truly belong to the people.",atiku,177583133,186,682,,,,https://www.channelstv.com/2019/01/10/oppositions-tshisekedi-declared-winner-of-drc-presidential-poll/
1083407519253516289,Thu Jan 10 16:57:35 +0000 2019,"I received with shock the loss of Emir of Lafia and Chairman, Nasarawa State Council of Chiefs, Alhaji Isa Mustapha Agwai. He will be remembered amongst others as an educationist and humanitarian. May Allah grant him AlJannah Firdaus.",atiku,177583133,423,1009,,,,
